"","i1","i2","i3","i4","value"
"34271","MK000000","SHGF","FCER","Y",0.961078839132805
"34281","MK000000","SHGF","FPRO","Y",45.6710881463079
"34291","MK000000","SHGF","FENE","Y",0.0966873887548112
"34301","MK000000","SHGF","FMIL","Y",0.339545915617884
"3431","MK000000","SHGF","FOTH","Y",3.7779204843045
"35154","MK000000","HENS","FCER","Y",24964.8605793983
"35163","MK000000","HENS","FPRO","Y",10458.4636904389
"35173","MK000000","HENS","FENE","Y",26.7068305870291
"35182","MK000000","HENS","FMIL","Y",93.7888111542739
"3519","MK000000","HENS","FOTH","Y",11166.1917266247
"36043","MK000000","POUF","FCER","Y",3790.74454632495
"36053","MK000000","POUF","FPRO","Y",1577.39429072188
"36063","MK000000","POUF","FENE","Y",2.59212504974712
"36071","MK000000","POUF","FMIL","Y",1372.48254410448
"36081","MK000000","POUF","FOTH","Y",101.28355361961
"37532","MK000000","DCOW","FGRA","Y",15662.9284526342
"37542","MK000000","DCOW","FMAI","Y",310.021590532835
"37551","MK000000","DCOW","FOFA","Y",798.06239557531
"37561","MK000000","DCOW","FROO","Y",104.924587203204
"3757","MK000000","DCOW","FSTR","Y",240.649968242855
"3758","MK000000","DCOW","FCER","Y",1104.58403309613
"3759","MK000000","DCOW","FPRO","Y",72.3777498766388
"3760","MK000000","DCOW","FENE","Y",8.90910293144459
"37612","MK000000","DCOW","FMIL","Y",11.9338725885928
"37622","MK000000","DCOW","FOTH","Y",132.780927809082
"3844","MK000000","BULF","FGRA","Y",12697.5346172588
"3845","MK000000","BULF","FMAI","Y",85.2680320133547
"3846","MK000000","BULF","FOFA","Y",6.6504314661949
"3847","MK000000","BULF","FROO","Y",21.7045899670284
"3848","MK000000","BULF","FCOM","Y",509.897548129634
"3849","MK000000","BULF","FSTR","Y",2.77616848414
"3850","MK000000","BULF","FCER","Y",1249.41535811068
"3851","MK000000","BULF","FPRO","Y",49.5298678297524
"38521","MK000000","BULF","FENE","Y",2.71307374588332
"38531","MK000000","BULF","FMIL","Y",9.52774835527121
"38541","MK000000","BULF","FOTH","Y",106.009449753432
"39261","MK000000","HEIF","FGRA","Y",12463.5991159633
"39271","MK000000","HEIF","FMAI","Y",103.541227661569
"39282","MK000000","HEIF","FOFA","Y",3004.24874860111
"39292","MK000000","HEIF","FROO","Y",26.3559488592735
"39303","MK000000","HEIF","FCOM","Y",623.995577189385
"39313","MK000000","HEIF","FSTR","Y",3.37110973758334
"39323","MK000000","HEIF","FCER","Y",32.7474775410872
"39332","MK000000","HEIF","FPRO","Y",257.923932436421
"39342","MK000000","HEIF","FENE","Y",126.281462107775
"39353","MK000000","HEIF","FMIL","Y",11.5695734762335
"39363","MK000000","HEIF","FOTH","Y",128.727593589211
"1977","CS000000","DCOL","FGRA","Y",129.574853468793
"1978","CS000000","DCOL","FMAI","Y",101.808813440132
"19791","CS000000","DCOL","FOFA","Y",2144.71615948716
"19801","CS000000","DCOL","FROO","Y",2.59149706938556
"19811","CS000000","DCOL","FSTR","Y",321.063069475086
"19821","CS000000","DCOL","FCER","Y",3492.29581099369
"19831","CS000000","DCOL","FPRO","Y",194.087734321459
"19841","CS000000","DCOL","FENE","Y",31.3257887508128
"19851","CS000000","DCOL","FMIL","Y",13.9073495781751
"19862","CS000000","DCOL","FOTH","Y",116.017082878198
"20751","CS000000","DCOH","FGRA","Y",142.011460320337
"20761","CS000000","DCOH","FMAI","Y",111.58043310921
"20771","CS000000","DCOH","FOFA","Y",3669.32798275027
"20781","CS000000","DCOH","FROO","Y",2.84022920641671
"20791","CS000000","DCOH","FSTR","Y",447.229169072007
"20801","CS000000","DCOH","FCER","Y",3543.20549779615
"20812","CS000000","DCOH","FPRO","Y",465.637357592174
"20822","CS000000","DCOH","FENE","Y",34.3324409566833
"20832","CS000000","DCOH","FMIL","Y",15.2421783232597
"20841","CS000000","DCOH","FOTH","Y",127.152413609346
"21732","CS000000","BULL","FGRA","Y",44.0895032483615
"21741","CS000000","BULL","FMAI","Y",34.6417525524088
"21751","CS000000","BULL","FOFA","Y",27.0186370881759
"21761","CS000000","BULL","FROO","Y",0.881790064970533
"21771","CS000000","BULL","FCOM","Y",8.08307559565822
"21781","CS000000","BULL","FSTR","Y",11.2787101333412
"21791","CS000000","BULL","FCER","Y",1246.92043893361
"21801","CS000000","BULL","FPRO","Y",254.618767410058
"21811","CS000000","BULL","FENE","Y",10.6590007853575
"2182","CS000000","BULL","FMIL","Y",4.73215379364274
"2183","CS000000","BULL","FOTH","Y",39.4762981820054
"2266","CS000000","BULH","FGRA","Y",65.8981128313064
"2267","CS000000","BULH","FMAI","Y",51.7770886533478
"2268","CS000000","BULH","FOFA","Y",40.3832446320606
"2269","CS000000","BULH","FROO","Y",1.31796225663082
"22701","CS000000","BULH","FCOM","Y",12.0813206859255
"22711","CS000000","BULH","FSTR","Y",16.857656770854
"22721","CS000000","BULH","FCER","Y",2820.30442797148
"22731","CS000000","BULH","FPRO","Y",218.46036447453
"22741","CS000000","BULH","FENE","Y",15.9314118933392
"22752","CS000000","BULH","FMIL","Y",7.07288541837009
"22762","CS000000","BULH","FOTH","Y",59.0030134180831
"2359","CS000000","HEIL","FGRA","Y",1097.25762353034
"2360","CS000000","HEIL","FMAI","Y",38.2515765100032
"2361","CS000000","HEIL","FOFA","Y",29.8340986707262
"2362","CS000000","HEIL","FROO","Y",0.973676492981937
"2363","CS000000","HEIL","FCOM","Y",8.92536785243739
"2364","CS000000","HEIL","FSTR","Y",12.4540016544807
"2365","CS000000","HEIL","FCER","Y",842.661642928283
"2366","CS000000","HEIL","FPRO","Y",347.618189700513
"2367","CS000000","HEIL","FENE","Y",11.7697158492324
"23681","CS000000","HEIL","FMIL","Y",5.2252651658074
"23691","CS000000","HEIL","FOTH","Y",43.5899031943146
"2452","CS000000","HEIH","FGRA","Y",93.6457559914008
"2453","CS000000","HEIH","FMAI","Y",73.5788082789438
"2454","CS000000","HEIH","FOFA","Y",57.3873713596752
"2455","CS000000","HEIH","FROO","Y",1.87291511982694
"2456","CS000000","HEIH","FCOM","Y",412.145295501249
"2457","CS000000","HEIH","FSTR","Y",23.9558910681136
"2458","CS000000","HEIH","FCER","Y",2435.74122245507
"2459","CS000000","HEIH","FPRO","Y",346.132107140116
"2460","CS000000","HEIH","FENE","Y",22.6396333165985
"24611","CS000000","HEIH","FMIL","Y",10.0510572091333
"24621","CS000000","HEIH","FOTH","Y",83.8473449373477
"2545","CS000000","SCOW","FGRA","Y",105.446590908711
"2546","CS000000","SCOW","FMAI","Y",82.8508928571355
"2547","CS000000","SCOW","FOFA","Y",64.6190807798185
"2548","CS000000","SCOW","FROO","Y",2.1089318181819
"2549","CS000000","SCOW","FSTR","Y",472.057412790822
"25501","CS000000","SCOW","FCER","Y",2153.44471502327
"25511","CS000000","SCOW","FPRO","Y",700.064866059974
"25521","CS000000","SCOW","FENE","Y",25.4925824175824
"25531","CS000000","SCOW","FMIL","Y",11.3176481573049
"25541","CS000000","SCOW","FOTH","Y",94.4134262874136
"2645","CS000000","HEIR","FGRA","Y",1248.8960188305
"2646","CS000000","HEIR","FMAI","Y",69.581689061866
"2647","CS000000","HEIR","FOFA","Y",54.2698410535384
"2648","CS000000","HEIR","FROO","Y",1.77117026702284
"2649","CS000000","HEIR","FCOM","Y",290.412576445224
"2650","CS000000","HEIR","FSTR","Y",22.6545034208796
"2651","CS000000","HEIR","FCER","Y",1752.83405810385
"2652","CS000000","HEIR","FPRO","Y",287.652473886847
"26532","CS000000","HEIR","FENE","Y",21.4097504805347
"26542","CS000000","HEIR","FMIL","Y",9.50504029389036
"26552","CS000000","HEIR","FOTH","Y",79.2923943802665
"27383","CS000000","CAMF","FGRA","Y",867.805994250733
"27393","CS000000","CAMF","FMAI","Y",5.85825132630282
"27403","CS000000","CAMF","FOFA","Y",130.376225106565
"27413","CS000000","CAMF","FROO","Y",0.149119124669527
"27423","CS000000","CAMF","FCOM","Y",1.36692530948585
"27433","CS000000","CAMF","FSTR","Y",1.90733764113758
"27442","CS000000","CAMF","FCER","Y",6.7002914841783
"27452","CS000000","CAMF","FPRO","Y",169.39952582703
"2746","CS000000","CAMF","FENE","Y",1.8025388696318
"2747","CS000000","CAMF","FMIL","Y",0.800252417828361
"2748","CS000000","CAMF","FOTH","Y",6.67581918184936
"28353","CS000000","CAFF","FGRA","Y",5.40779347445047
"28363","CS000000","CAFF","FMAI","Y",4.24898058708012
"28374","CS000000","CAFF","FOFA","Y",626.406275405229
"28384","CS000000","CAFF","FROO","Y",0.108155869489315
"28393","CS000000","CAFF","FCOM","Y",0.991428803664375
"28403","CS000000","CAFF","FSTR","Y",1.38338902835506
"28413","CS000000","CAFF","FCER","Y",4.85971100561576
"28423","CS000000","CAFF","FPRO","Y",122.865212946353
"28433","CS000000","CAFF","FENE","Y",1.30737864217832
"28443","CS000000","CAFF","FMIL","Y",51.6247502477814
"28453","CS000000","CAFF","FOTH","Y",4.84196128274177
"29323","CS000000","CAMR","FGRA","Y",41.8676904859415
"29335","CS000000","CAMR","FMAI","Y",32.8960425247895
"29344","CS000000","CAMR","FOFA","Y",25.657080520675
"29354","CS000000","CAMR","FROO","Y",0.837353809722022
"29364","CS000000","CAMR","FCOM","Y",7.67574325587532
"29374","CS000000","CAMR","FSTR","Y",10.7103394266754
"29385","CS000000","CAMR","FCER","Y",1035.56784777033
"29396","CS000000","CAMR","FPRO","Y",350.692880716651
"29406","CS000000","CAMR","FENE","Y",10.1218592383977
"29415","CS000000","CAMR","FMIL","Y",4.49368524857418
"29426","CS000000","CAMR","FOTH","Y",37.4869597533173
"30274","CS000000","CAFR","FGRA","Y",36.8660035803471
"30284","CS000000","CAFR","FMAI","Y",28.9661456703796
"30293","CS000000","CAFR","FOFA","Y",22.591979909999
"30304","CS000000","CAFR","FROO","Y",0.737320071609751
"30312","CS000000","CAFR","FCOM","Y",6.75876732316914
"30321","CS000000","CAFR","FSTR","Y",9.43083812523959
"30333","CS000000","CAFR","FCER","Y",952.822111422134
"30343","CS000000","CAFR","FPRO","Y",288.602244205498
"30353","CS000000","CAFR","FENE","Y",8.91266020627137
"30363","CS000000","CAFR","FMIL","Y",3.95685108349875
"30375","CS000000","CAFR","FOTH","Y",33.0086130006662
"31221","CS000000","PIGF","FMAI","Y",1.87414285714295
"31231","CS000000","PIGF","FCER","Y",72.6204041275825
"31241","CS000000","PIGF","FPRO","Y",33.2862208030718
"31252","CS000000","PIGF","FENE","Y",16.244050074022
"31263","CS000000","PIGF","FMIL","Y",0.256012804717088
"31273","CS000000","PIGF","FOTH","Y",9.21099886372346
"3211","CS000000","SOWS","FMAI","Y",596.563764678883
"3212","CS000000","SOWS","FCER","Y",986.147431408761
"32131","CS000000","SOWS","FPRO","Y",507.581105975505
"32141","CS000000","SOWS","FENE","Y",7.98772849740605
"32152","CS000000","SOWS","FMIL","Y",3.37735219747566
"32162","CS000000","SOWS","FOTH","Y",28.1743510940646
"33005","CS000000","SHGM","FGRA","Y",1995.41040061327
"33014","CS000000","SHGM","FMAI","Y",17.1660008528526
"33024","CS000000","SHGM","FOFA","Y",13.3885243420537
"33034","CS000000","SHGM","FROO","Y",0.436952748981734
"33043","CS000000","SHGM","FSTR","Y",5.58893051026138
"33053","CS000000","SHGM","FCER","Y",35.1117415507771
"33063","CS000000","SHGM","FPRO","Y",13.3581571222362
"33073","CS000000","SHGM","FENE","Y",5.28184641626258
"33082","CS000000","SHGM","FMIL","Y",2.34492050985593
"33092","CS000000","SHGM","FOTH","Y",19.5616595099955
"33962","CS000000","SHGF","FGRA","Y",4.58446219545705
"33972","CS000000","SHGF","FMAI","Y",232.529884466502
"33982","CS000000","SHGF","FOFA","Y",2.80941972981054
"33992","CS000000","SHGF","FROO","Y",16.8971612275766
"34002","CS000000","SHGF","FSTR","Y",1.17276939884318
"34013","CS000000","SHGF","FCER","Y",23.721694840481
"34022","CS000000","SHGF","FPRO","Y",56.1783924294849
"34034","CS000000","SHGF","FENE","Y",1.10833151978455
"34045","CS000000","SHGF","FMIL","Y",0.492053177551797
"34055","CS000000","SHGF","FOTH","Y",4.10477740274061
"34913","CS000000","HENS","FCER","Y",33576.2662636356
"34924","CS000000","HENS","FPRO","Y",5785.75952425588
"34933","CS000000","HENS","FENE","Y",240.822614173606
"34943","CS000000","HENS","FMIL","Y",106.915241888536
"34953","CS000000","HENS","FOTH","Y",891.902113296309
"35772","CS000000","POUF","FCER","Y",4034.11133017377
"35782","CS000000","POUF","FPRO","Y",1447.71800155477
"35792","CS000000","POUF","FENE","Y",23.1072190786378
"35801","CS000000","POUF","FMIL","Y",376.971042861002
"35811","CS000000","POUF","FOTH","Y",1391.38963566526
"37311","CS000000","DCOW","FGRA","Y",135.793156894565
"37321","CS000000","DCOW","FMAI","Y",106.694623274671
"37331","CS000000","DCOW","FOFA","Y",2907.02207111871
"37341","CS000000","DCOW","FROO","Y",2.71586313790113
"37351","CS000000","DCOW","FSTR","Y",384.146119273546
"37361","CS000000","DCOW","FCER","Y",3517.75065439492
"37371","CS000000","DCOW","FPRO","Y",329.862545956816
"37381","CS000000","DCOW","FENE","Y",32.829114853748
"37391","CS000000","DCOW","FMIL","Y",14.5747639507174
"37401","CS000000","DCOW","FOTH","Y",121.584748243772
"38172","CS000000","BULF","FGRA","Y",99.7574463435928
"38182","CS000000","BULF","FMAI","Y",78.3808506988123
"38192","CS000000","BULF","FOFA","Y",61.1326969237461
"38202","CS000000","BULF","FROO","Y",1.99514892687911
"38212","CS000000","BULF","FCOM","Y",18.2888651632744
"38221","CS000000","BULF","FSTR","Y",25.5193467391441
"38231","CS000000","BULF","FCER","Y",3688.92408881489
"38242","CS000000","BULF","FPRO","Y",429.077088833952
"38252","CS000000","BULF","FENE","Y",24.1171848304059
"38263","CS000000","BULF","FMIL","Y",10.7070287342474
"38273","CS000000","BULF","FOTH","Y",89.3195524465581
"3898","CS000000","HEIF","FGRA","Y",1090.80278833086
"3899","CS000000","HEIF","FMAI","Y",102.430556202541
"3900","CS000000","HEIF","FOFA","Y",79.8901274003334
"3901","CS000000","HEIF","FROO","Y",2.60732324879133
"39022","CS000000","HEIF","FCOM","Y",385.677848907428
"39032","CS000000","HEIF","FSTR","Y",33.3494834153409
"39042","CS000000","HEIF","FCER","Y",3002.83889383891
"39053","CS000000","HEIF","FPRO","Y",635.437577230682
"39063","CS000000","HEIF","FENE","Y",31.5170942161674
"39073","CS000000","HEIF","FMIL","Y",13.9922812619094
"39083","CS000000","HEIF","FOTH","Y",116.725595031106
"1712","MO000000","DCOL","FGRA","Y",13619.4507382931
"1713","MO000000","DCOL","FMAI","Y",101.622593273076
"1714","MO000000","DCOL","FOFA","Y",76.372016430832
"1715","MO000000","DCOL","FSTR","Y",4.3238025490349
"1716","MO000000","DCOL","FCER","Y",936.087356482547
"1717","MO000000","DCOL","FPRO","Y",69.6564538147808
"1718","MO000000","DCOL","FENE","Y",0.0640832761705002
"1719","MO000000","DCOL","FMIL","Y",16.7000269759085
"1720","MO000000","DCOL","FOTH","Y",1635.32394383764
"1809","MO000000","DCOH","FGRA","Y",22702.1957614785
"1810","MO000000","DCOH","FMAI","Y",105.102701531665
"1811","MO000000","DCOH","FOFA","Y",81.9742518909948
"1812","MO000000","DCOH","FSTR","Y",64.8140772491075
"1813","MO000000","DCOH","FCER","Y",352.849682754917
"1814","MO000000","DCOH","FPRO","Y",74.7660721518474
"1815","MO000000","DCOH","FENE","Y",0.0334417686691682
"1816","MO000000","DCOH","FMIL","Y",17.9250500626695
"1817","MO000000","DCOH","FOTH","Y",126.297218665902
"1906","MO000000","BULL","FGRA","Y",10175.4212910328
"1907","MO000000","BULL","FMAI","Y",41.2776215480207
"1908","MO000000","BULL","FCOM","Y",9.63144502883338
"1909","MO000000","BULL","FCER","Y",46.9215810652618
"1910","MO000000","BULL","FPRO","Y",25.1685711971021
"1911","MO000000","BULL","FENE","Y",0.0131337886744344
"1912","MO000000","BULL","FMIL","Y",7.03981364834693
"1913","MO000000","BULL","FOTH","Y",49.6014728328916
"1996","MO000000","BULH","FGRA","Y",9708.97634037291
"1997","MO000000","BULH","FMAI","Y",70.9128649753561
"1998","MO000000","BULH","FCOM","Y",481.227056597035
"1999","MO000000","BULH","FCER","Y",425.278064834489
"2000","MO000000","BULH","FPRO","Y",43.2383316669683
"20011","MO000000","BULH","FENE","Y",0.0225631843103371
"20021","MO000000","BULH","FMIL","Y",12.0940435997003
"20031","MO000000","BULH","FOTH","Y",4633.98209528083
"2090","MO000000","SCOW","FGRA","Y",16845.4096345359
"2091","MO000000","SCOW","FMAI","Y",82.8508928571346
"2092","MO000000","SCOW","FOFA","Y",64.6190807799448
"2093","MO000000","SCOW","FSTR","Y",3.17674557635658
"2094","MO000000","SCOW","FCER","Y",27.4689440045011
"2095","MO000000","SCOW","FPRO","Y",535.396178696023
"20961","MO000000","SCOW","FENE","Y",0.0263616477272715
"20971","MO000000","SCOW","FMIL","Y",14.1300497566529
"20981","MO000000","SCOW","FOTH","Y",99.5582147685394
"21891","MO000000","HEIR","FGRA","Y",13806.9349218556
"21901","MO000000","HEIR","FMAI","Y",74.1279645518615
"21911","MO000000","HEIR","FCOM","Y",124.322137598229
"21922","MO000000","HEIR","FCER","Y",23.4065576204358
"21932","MO000000","HEIR","FPRO","Y",25.1103905100515
"21942","MO000000","HEIR","FENE","Y",0.0235861705392283
"21951","MO000000","HEIR","FMIL","Y",12.6423722346993
"21961","MO000000","HEIR","FOTH","Y",89.0762617119162
"22782","MO000000","CAMF","FGRA","Y",14.1697028281062
"22793","MO000000","CAMF","FMAI","Y",7.44157046562847
"22802","MO000000","CAMF","FOFA","Y",648.710237990749
"22812","MO000000","CAMF","FCOM","Y",1.73636644197786
"22822","MO000000","CAMF","FCER","Y",8.45906907325898
"22832","MO000000","CAMF","FPRO","Y",226.870746251638
"22842","MO000000","CAMF","FMIL","Y",1.26914457190315
"22852","MO000000","CAMF","FOTH","Y",8.94220261343157
"23721","MO000000","CAFF","FGRA","Y",6.34021008066417
"23731","MO000000","CAFF","FMAI","Y",4.98159363480947
"23741","MO000000","CAFF","FOFA","Y",677.866958209736
"23751","MO000000","CAFF","FCOM","Y",1.16237184812084
"23761","MO000000","CAFF","FCER","Y",5.66273541941162
"23771","MO000000","CAFF","FPRO","Y",151.873568982751
"23781","MO000000","CAFF","FMIL","Y",8.91003842380278
"2379","MO000000","CAFF","FOTH","Y",5.98615840916891
"24661","MO000000","CAMR","FGRA","Y",5508.44144673861
"24671","MO000000","CAMR","FMAI","Y",30.7716979320926
"24681","MO000000","CAMR","FCOM","Y",7.18006285081417
"24691","MO000000","CAMR","FCER","Y",34.9791646146967
"24701","MO000000","CAMR","FPRO","Y",423.258718456288
"24711","MO000000","CAMR","FMIL","Y",5.2480499350427
"2472","MO000000","CAMR","FOTH","Y",36.9769740055585
"25571","MO000000","CAFR","FGRA","Y",6178.78923432634
"25581","MO000000","CAFR","FMAI","Y",29.4812489958415
"25591","MO000000","CAFR","FCOM","Y",6.87895809902259
"2560","MO000000","CAFR","FCER","Y",33.5122703969133
"25611","MO000000","CAFR","FPRO","Y",234.973675549285
"25621","MO000000","CAFR","FMIL","Y",5.02796651712374
"25631","MO000000","CAFR","FOTH","Y",35.4262991979282
"26481","MO000000","PIGF","FMAI","Y",5.95071428571349
"26491","MO000000","PIGF","FCER","Y",240.201205138105
"26501","MO000000","PIGF","FPRO","Y",141.103741755128
"26511","MO000000","PIGF","FMIL","Y",1.01488210983764
"26521","MO000000","PIGF","FOTH","Y",7.15070737867318
"27363","MO000000","SOWS","FMAI","Y",29.1645295738675
"27373","MO000000","SOWS","FCER","Y",912.812066678637
"27384","MO000000","SOWS","FPRO","Y",1037.32696239849
"27394","MO000000","SOWS","FMIL","Y",4.97395066965295
"27404","MO000000","SOWS","FOTH","Y",35.045711624928
"28242","MO000000","SHGM","FGRA","Y",1893.49753783871
"28252","MO000000","SHGM","FMAI","Y",17.4740548203474
"28263","MO000000","SHGM","FCER","Y",5.51758669601391
"28272","MO000000","SHGM","FPRO","Y",45.8793512219544
"28283","MO000000","SHGM","FMIL","Y",2.98016419071872
"28294","MO000000","SHGM","FOTH","Y",20.9977906415645
"29164","MO000000","SHGF","FGRA","Y",195.806392791834
"29174","MO000000","SHGF","FMAI","Y",2.76649105299496
"29184","MO000000","SHGF","FOFA","Y",121.022717474991
"29194","MO000000","SHGF","FCER","Y",0.873543913282939
"29204","MO000000","SHGF","FPRO","Y",56.2279062455422
"29215","MO000000","SHGF","FMIL","Y",0.471819371911371
"29225","MO000000","SHGF","FOTH","Y",3.3243686448162
"30081","MO000000","HENS","FCER","Y",25937.4248025523
"30091","MO000000","HENS","FPRO","Y",12486.6094544059
"30101","MO000000","HENS","FENE","Y",0.253714447182759
"30111","MO000000","HENS","FMIL","Y",135.992931844134
"30121","MO000000","HENS","FOTH","Y",958.185834353971
"30942","MO000000","POUF","FCER","Y",2745.70261489036
"30952","MO000000","POUF","FPRO","Y",1408.6999631225
"3096","MO000000","POUF","FENE","Y",0.0220531799080835
"3097","MO000000","POUF","FMIL","Y",5870.36523026097
"3098","MO000000","POUF","FOTH","Y",83.28672184428
"32493","MO000000","DCOW","FGRA","Y",18160.8232498857
"32503","MO000000","DCOW","FMAI","Y",103.362647402369
"32514","MO000000","DCOW","FOFA","Y",79.1731341609129
"32525","MO000000","DCOW","FSTR","Y",34.5689398990709
"32536","MO000000","DCOW","FCER","Y",644.468519618729
"32546","MO000000","DCOW","FPRO","Y",72.2112629833136
"32555","MO000000","DCOW","FENE","Y",0.0487625224198339
"32565","MO000000","DCOW","FMIL","Y",17.3125385192889
"32574","MO000000","DCOW","FOTH","Y",880.810581251766
"33343","MO000000","BULF","FGRA","Y",15260.0667872442
"33352","MO000000","BULF","FMAI","Y",86.0993804778948
"33362","MO000000","BULF","FCOM","Y",376.704070032612
"33372","MO000000","BULF","FCER","Y",362.384532180261
"33382","MO000000","BULF","FPRO","Y",52.4981407918285
"33392","MO000000","BULF","FENE","Y",0.0273952574248313
"33401","MO000000","BULF","FMIL","Y",14.6840726541111
"33411","MO000000","BULF","FOTH","Y",3594.36576243936
"2664","HR000000","DCOL","FGRA","Y",133.175463841244
"2665","HR000000","DCOL","FMAI","Y",753.506495892502
"26661","HR000000","DCOL","FOFA","Y",731.264671840356
"26671","HR000000","DCOL","FROO","Y",2.66350927621869
"26681","HR000000","DCOL","FSTR","Y",498.212776980013
"26691","HR000000","DCOL","FCER","Y",3339.6891573604
"26701","HR000000","DCOL","FPRO","Y",450.942833920241
"26711","HR000000","DCOL","FENE","Y",189.951546998418
"26721","HR000000","DCOL","FMIL","Y",8.58284706735416
"26731","HR000000","DCOL","FOTH","Y",38.8893565530981
"27662","HR000000","DCOH","FGRA","Y",147.002774541169
"27672","HR000000","DCOH","FMAI","Y",115.502180002077
"27682","HR000000","DCOH","FOFA","Y",4420.98848375704
"27692","HR000000","DCOH","FROO","Y",2.94005549099639
"27701","HR000000","DCOH","FSTR","Y",545.100409031072
"2771","HR000000","DCOH","FCER","Y",3565.17134543095
"2772","HR000000","DCOH","FPRO","Y",565.70631913589
"2773","HR000000","DCOH","FENE","Y",35.8571956209087
"2774","HR000000","DCOH","FMIL","Y",9.47398489416371
"2775","HR000000","DCOH","FOTH","Y",42.927151519469
"28682","HR000000","BULL","FGRA","Y",7.76509172069268
"2869","HR000000","BULL","FMAI","Y",651.245263478434
"2870","HR000000","BULL","FOFA","Y",4.75855202962851
"28711","HR000000","BULL","FROO","Y",1.13943498643488
"28721","HR000000","BULL","FCOM","Y",14.2360014888329
"28731","HR000000","BULL","FSTR","Y",1.98641881251736
"28741","HR000000","BULL","FCER","Y",6.96628593737061
"28751","HR000000","BULL","FPRO","Y",83.9227623693377
"28761","HR000000","BULL","FENE","Y",1.8940759023988
"28771","HR000000","BULL","FMIL","Y",0.500441994334064
"28781","HR000000","BULL","FOTH","Y",2.2675304591838
"29672","HR000000","BULH","FGRA","Y",39.5737892285034
"29682","HR000000","BULH","FMAI","Y",2958.02401911847
"29692","HR000000","BULH","FOFA","Y",24.2513471606998
"29702","HR000000","BULH","FROO","Y",0.791475784604413
"29711","HR000000","BULH","FCOM","Y",72.5519469225593
"2972","HR000000","BULH","FSTR","Y",10.1235274780417
"2973","HR000000","BULH","FCER","Y",364.051067081971
"2974","HR000000","BULH","FPRO","Y",322.184673766698
"2975","HR000000","BULH","FENE","Y",9.65291373754567
"29761","HR000000","BULH","FMIL","Y",2.55043812965673
"29771","HR000000","BULH","FOTH","Y",11.5561767572931
"30661","HR000000","HEIL","FGRA","Y",29.8286219785979
"30671","HR000000","HEIL","FMAI","Y",1798.7451054664
"30681","HR000000","HEIL","FOFA","Y",18.2793783716746
"30691","HR000000","HEIL","FROO","Y",4.85118902973681
"30702","HR000000","HEIL","FCOM","Y",54.6858069626536
"30713","HR000000","HEIL","FSTR","Y",7.63057771596796
"30723","HR000000","HEIL","FCER","Y",7.43336393196311
"30733","HR000000","HEIL","FPRO","Y",322.898591866601
"30743","HR000000","HEIL","FENE","Y",7.27585405587535
"30753","HR000000","HEIL","FMIL","Y",1.92238489997449
"30763","HR000000","HEIL","FOTH","Y",8.71043270619554
"31652","HR000000","HEIH","FGRA","Y",67.3441341925038
"31661","HR000000","HEIH","FMAI","Y",926.13732456002
"31671","HR000000","HEIH","FOFA","Y",41.2693858587209
"31682","HR000000","HEIH","FROO","Y",1.34688268393092
"31692","HR000000","HEIH","FCOM","Y",123.464246027556
"31702","HR000000","HEIH","FSTR","Y",17.2275692142243
"31712","HR000000","HEIH","FCER","Y",1351.02853664544
"31721","HR000000","HEIH","FPRO","Y",401.449067581233
"31731","HR000000","HEIH","FENE","Y",16.4267089599225
"31742","HR000000","HEIH","FMIL","Y",4.34017189164405
"31752","HR000000","HEIH","FOTH","Y",19.6655597929335
"32642","HR000000","SCOW","FGRA","Y",13095.4021192076
"32652","HR000000","SCOW","FMAI","Y",84.0193357020215
"32662","HR000000","SCOW","FOFA","Y",65.5304011044331
"32672","HR000000","SCOW","FROO","Y",2.13867399968986
"32682","HR000000","SCOW","FSTR","Y",383.460058331713
"32691","HR000000","SCOW","FCER","Y",1423.41953284513
"32702","HR000000","SCOW","FPRO","Y",282.014208405287
"32712","HR000000","SCOW","FENE","Y",26.0834709451533
"32722","HR000000","SCOW","FMIL","Y",6.89162678348186
"32732","HR000000","SCOW","FOTH","Y",31.226343556044
"33702","HR000000","HEIR","FGRA","Y",5149.69357435869
"33711","HR000000","HEIR","FMAI","Y",144.702042561969
"33721","HR000000","HEIR","FOFA","Y",112.859531803417
"33732","HR000000","HEIR","FROO","Y",3.68332471972187
"33742","HR000000","HEIR","FCOM","Y",811.975762464223
"33752","HR000000","HEIR","FSTR","Y",383.751740114499
"33763","HR000000","HEIR","FCER","Y",1429.88735549102
"33773","HR000000","HEIR","FPRO","Y",855.951230771711
"33784","HR000000","HEIR","FENE","Y",554.085971192206
"33793","HR000000","HEIR","FMIL","Y",11.8690830369213
"33803","HR000000","HEIR","FOTH","Y",53.779474172134
"34697","HR000000","CAMF","FGRA","Y",4.21380515360238
"34706","HR000000","CAMF","FMAI","Y",3.31084690650922
"34715","HR000000","CAMF","FOFA","Y",101.453699917101
"34723","HR000000","CAMF","FROO","Y",1.0596316431851
"34732","HR000000","CAMF","FCOM","Y",7.72530944876282
"34741","HR000000","CAMF","FSTR","Y",1.0779501556602
"34751","HR000000","CAMF","FCER","Y",3.78032515773793
"34761","HR000000","CAMF","FPRO","Y",81.4624691579447
"34771","HR000000","CAMF","FENE","Y",1.02783934638458
"3478","HR000000","CAMF","FMIL","Y",1.90858241698249
"3479","HR000000","CAMF","FOTH","Y",87.3703913714165
"35725","HR000000","CAFF","FGRA","Y",112.204738765391
